ip;full_request_date;day;month;year;hour;minute;second;tz;http_verb;URI;http_status_code;bytes;referrer;user_agent;browser_name;browser_version;browser_major;device_type;device_model;device_vendor;engine_name;engine_version;os_name;os_version;cpu_architecture;day_of_week;week_of_year;day_of_week_desc
66.249.66.40;18/Aug/2008:08:19:36 +0200; 18;Aug; 2008; 8; 19; 36;+0200;GET;/2005/09/22/vendimia-2005/trackback/; 302; 291;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:08:19:37 +0200; 18;Aug; 2008; 8; 19; 37;+0200;GET;/2005/09/22/vendimia-2005/; 200; 11014;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:09:40:15 +0200; 18;Aug; 2008; 9; 40; 15;+0200;GET;/robots.txt; 200; 259;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:09:40:16 +0200; 18;Aug; 2008; 9; 40; 16;+0200;GET;/2005/04/04/el-terrer-2003-en-la-cena-de-los-11-vinos/trackback/; 302; 319;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:09:40:17 +0200; 18;Aug; 2008; 9; 40; 17;+0200;GET;/2005/04/04/el-terrer-2003-en-la-cena-de-los-11-vinos/; 200; 11543;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:09:50:12 +0200; 18;Aug; 2008; 9; 50; 12;+0200;GET;/robots.txt; 200; 259;Direct;Googlebot-Image/1.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:09:50:12 +0200; 18;Aug; 2008; 9; 50; 12;+0200;GET;/images/dolors450x368.jpg; 301; 459;Direct;Googlebot-Image/1.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:09:50:13 +0200; 18;Aug; 2008; 9; 50; 13;+0200;GET;/images/dolors450x368.jpg; 404; 8320;Direct;Googlebot-Image/1.0;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:10:20:53 +0200; 18;Aug; 2008; 10; 20; 53;+0200;GET;/2004/06/04/embotellado-2/trackback/; 302; 291;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:10:20:54 +0200; 18;Aug; 2008; 10; 20; 54;+0200;GET;/2004/06/04/embotellado-2/; 200; 10829;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:10:31:29 +0200; 18;Aug; 2008; 10; 31; 29;+0200;GET;/fr/tag/articulos/; 200; 18280;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:10:31:37 +0200; 18;Aug; 2008; 10; 31; 37;+0200;GET;/de/tag/articulos/; 200; 18253;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:10:31:39 +0200; 18;Aug; 2008; 10; 31; 39;+0200;GET;/tag/wp-content/uploads/2008/07/vinyes-del-terrer.pdf; 404; 8457;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:11:01:13 +0200; 18;Aug; 2008; 11; 1; 13;+0200;GET;/2004/11/14/terrer-2003-presente-en-lletras-a-taula/; 200; 11598;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:13:02:11 +0200; 18;Aug; 2008; 13; 2; 11;+0200;GET;/tag/musica/; 200; 14632;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
65.55.209.117;18/Aug/2008:18:10:37 +0200; 18;Aug; 2008; 18; 10; 37;+0200;GET;/robots.txt; 200; 259;Direct;msnbot/1.1 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 2; 34;Tuesday  
65.55.209.117;18/Aug/2008:18:10:38 +0200; 18;Aug; 2008; 18; 10; 38;+0200;GET;/; 301; 278;Direct;msnbot/1.1 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 2; 34;Tuesday  
65.55.209.117;18/Aug/2008:18:13:47 +0200; 18;Aug; 2008; 18; 13; 47;+0200;GET;/robots.txt; 200; 259;Direct;msnbot/1.1 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 2; 34;Tuesday  
65.55.209.117;18/Aug/2008:18:13:47 +0200; 18;Aug; 2008; 18; 13; 47;+0200;GET;/; 200; 11930;Direct;msnbot/1.1 (+http://search.msn.com/msnbot.htm);undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;arch;.msn.com;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:22:22:12 +0200; 18;Aug; 2008; 22; 22; 12;+0200;GET;/2005/07/20/embotellado/trackback/; 302; 289;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:22:27:51 +0200; 18;Aug; 2008; 22; 27; 51;+0200;GET;/en/la-vinael-terroir/vinya-de-les-oliveres/; 200; 14449;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;18/Aug/2008:22:57:58 +0200; 18;Aug; 2008; 22; 57; 58;+0200;GET;/en/prensa/; 200; 30113;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 2; 34;Tuesday  
66.249.66.40;19/Aug/2008:00:09:44 +0200; 19;Aug; 2008; 0; 9; 44;+0200;GET;/en/contacto/; 200; 18132;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:00:45:37 +0200; 19;Aug; 2008; 0; 45; 37;+0200;GET;/2005/06/20/deshoje/trackback/; 302; 285;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:01:21:20 +0200; 19;Aug; 2008; 1; 21; 20;+0200;GET;/tag/eventos/; 200; 17741;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:01:57:16 +0200; 19;Aug; 2008; 1; 57; 16;+0200;GET;/2008/06/22/vila-seca-recupera-con-exito-su-vina-articulo-diari-de-tarragona/; 200; 12603;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:02:33:00 +0200; 19;Aug; 2008; 2; 33; 0;+0200;GET;/blognoticias/; 404; 8276;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:03:21:39 +0200; 19;Aug; 2008; 3; 21; 39;+0200;GET;/fr/prensa/; 200; 30244;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:03:38:02 +0200; 19;Aug; 2008; 3; 38; 2;+0200;GET;/de/prensa/; 200; 30220;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:03:44:38 +0200; 19;Aug; 2008; 3; 44; 38;+0200;GET;/en/pintura/; 200; 17960;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:04:20:32 +0200; 19;Aug; 2008; 4; 20; 32;+0200;GET;/contacto/; 200; 10796;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:04:47:17 +0200; 19;Aug; 2008; 4; 47; 17;+0200;GET;/tag/diari-de-tarragona/; 200; 11478;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:04:56:22 +0200; 19;Aug; 2008; 4; 56; 22;+0200;GET;/prensa/; 301; 452;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:04:56:23 +0200; 19;Aug; 2008; 4; 56; 23;+0200;GET;/prensaactualidad/; 200; 17144;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:04:57:11 +0200; 19;Aug; 2008; 4; 57; 11;+0200;GET;/tag/viinyes-del-terrer/; 200; 11478;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:05:07:22 +0200; 19;Aug; 2008; 5; 7; 22;+0200;GET;/2008/06/22/wp-content/uploads/2008/07/vinyes-del-terrer.pdf; 404; 8485;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:05:32:14 +0200; 19;Aug; 2008; 5; 32; 14;+0200;GET;/2005/04/11/presentacion/trackback/; 302; 290;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:05:32:15 +0200; 19;Aug; 2008; 5; 32; 15;+0200;GET;/2005/04/11/presentacion/; 200; 11287;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:06:08:04 +0200; 19;Aug; 2008; 6; 8; 4;+0200;GET;/2005/12/03/presentacion-del-terrer-2004/; 200; 12354;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:06:16:26 +0200; 19;Aug; 2008; 6; 16; 26;+0200;GET;/fr/tag/diari-de-tarragona/; 200; 18449;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:06:16:30 +0200; 19;Aug; 2008; 6; 16; 30;+0200;GET;/en/tag/diari-de-tarragona/; 200; 18377;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:06:16:32 +0200; 19;Aug; 2008; 6; 16; 32;+0200;GET;/de/tag/diari-de-tarragona/; 200; 18422;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:06:43:59 +0200; 19;Aug; 2008; 6; 43; 59;+0200;GET;/2005/09/26/el-vino-y-la-musica/; 200; 13560;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:07:13:59 +0200; 19;Aug; 2008; 7; 13; 59;+0200;GET;/en/tag/viinyes-del-terrer/; 200; 18375;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:07:19:38 +0200; 19;Aug; 2008; 7; 19; 38;+0200;GET;/2004/11/14/terrer-2003-presente-en-lletras-a-taula/trackback/; 302; 317;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:07:24:38 +0200; 19;Aug; 2008; 7; 24; 38;+0200;GET;/de/tag/viinyes-del-terrer/; 200; 18417;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;19/Aug/2008:07:34:41 +0200; 19;Aug; 2008; 7; 34; 41;+0200;GET;/fr/tag/viinyes-del-terrer/; 200; 18447;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 3; 34;Wednesday
66.249.66.40;20/Aug/2008:08:22:36 +0200; 20;Aug; 2008; 8; 22; 36;+0200;GET;/robots.txt; 200; 259;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:08:22:39 +0200; 20;Aug; 2008; 8; 22; 39;+0200;GET;/en/2008/07/04/entrevista-al-mati-de-tarragona-radio/; 200; 21587;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:08:29:53 +0200; 20;Aug; 2008; 8; 29; 53;+0200;GET;/vinos/; 200; 10524;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:08:44:27 +0200; 20;Aug; 2008; 8; 44; 27;+0200;GET;/de/; 200; 19413;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:09:06:30 +0200; 20;Aug; 2008; 9; 6; 30;+0200;GET;/fr/; 200; 19893;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:09:55:24 +0200; 20;Aug; 2008; 9; 55; 24;+0200;GET;/de/2005/07/20/embotellado/; 200; 17465;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:10:16:22 +0200; 20;Aug; 2008; 10; 16; 22;+0200;GET;/de/author/duaddu/; 200; 30493;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:10:30:21 +0200; 20;Aug; 2008; 10; 30; 21;+0200;GET;/fr/contacto/; 200; 18249;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:10:37:20 +0200; 20;Aug; 2008; 10; 37; 20;+0200;GET;/de/2005/06/20/deshoje/; 200; 17545;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:10:40:43 +0200; 20;Aug; 2008; 10; 40; 43;+0200;GET;/wp-content/themes/k2/comments-ajax.php; 405; 206;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:10:43:43 +0200; 20;Aug; 2008; 10; 43; 43;+0200;GET;/de/author/admin/; 200; 11454;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:10:49:48 +0200; 20;Aug; 2008; 10; 49; 48;+0200;GET;/de/category/general/; 200; 32756;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:10:56:08 +0200; 20;Aug; 2008; 10; 56; 8;+0200;GET;/fr/author/duaddu/; 200; 30521;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:11:15:33 +0200; 20;Aug; 2008; 11; 15; 33;+0200;GET;/en/author/duaddu/; 200; 29041;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:12:11:02 +0200; 20;Aug; 2008; 12; 11; 2;+0200;GET;/fr/author/admin/; 200; 11469;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:12:19:22 +0200; 20;Aug; 2008; 12; 19; 22;+0200;GET;/author/wp-content/uploads/2008/07/vinyes-del-terrer.pdf; 404; 8469;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
66.249.66.40;20/Aug/2008:12:29:22 +0200; 20;Aug; 2008; 12; 29; 22;+0200;GET;/de/author/duaddu/page/2/; 200; 32365;Direct;"Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)";undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined;undefined; 4; 34;Thursday 
